PA Code,NSC Code,NCES Code,AUN Code,ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Publication Name Alpha List,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Phasing-In,Phasing-Out,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School Cohort,CTE Status,Title I Designation,Federal Accountability Designation,Active SAC,City Council District,GPS Location,Multiple Addresses,Street Address,City,State,Zip Code,Phone Number,Fax Number,Website,School Leader Name,Learning Network,Assistant Superintendent,FACE Liaison Name,FACE Liaison Email,FACE Liaison Phone Number,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12
3770,N/A,421899003770,126515001,8310,831,J. HAMPTON MOORE SCHOOL,J. Hampton Moore School,"Moore, J. Hampton School",Moore,1952,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,9,"40.049135, -75.076912",N/A,6900 SUMMERDALE AVE.,PHILADELPHIA,PA,19111,215-400-3180,215-400-3181,http://philasd.org/moore/,TIMOTHY GLYNN,Network 8,DION BETTS,Maria Quinones,mquinones2@philasd.org,215-400-5884,1,1,1,1,1,1,0,0,0,0,0,0,0
3773,N/A,421899003773,126515001,8340,834,"SOLIS-COHEN, SOLOMON SCHOOL",Solomon Solis-Cohen School,"Solis-Cohen, Solomon School",Solis-Cohen,1948,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,6,"40.044644, -75.064725",N/A,7001 HORROCKS ST.,PHILADELPHIA,PA,19149,215-400-3250,215-400-3251,http://philasd.org/soliscohen/,MICHELINA SERIANNI,Network 8,DION BETTS,Maria Quinones,mquinones2@philasd.org,215-400-5884,1,1,1,1,1,1,0,0,0,0,0,0,0
7234,N/A,421899003774,126515001,8350,835,GILBERT SPRUANCE SCHOOL,Gilbert Spruance School,"Spruance, Gilbert School",Spruance,1949,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,7,"40.03756142, -75.07232936",N/A,6401 HORROCKS ST.,PHILADELPHIA,PA,19149,215-400-3290,215-400-3291,http://philasd.org/spruance,KWAND LANG,Network 9,JEFF RHODES,Lorna Gil,lgil@philasd.org,215-400-5859,1,1,1,1,1,1,1,1,1,0,0,0,0
3771,N/A,421899003771,126515001,8360,836,RHAWNHURST SCHOOL,Rhawnhurst School,Rhawnhurst School,Rhawnhurst,1949,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.05869601, -75.05898166",N/A,7809 CASTOR AVE.,PHILADELPHIA,PA,19152,215-400-3220,215-400-3221,http://philasd.org/rhawnhurst,JOY KINGWOOD,Network 8,DION BETTS,Lorna Gil,lgil@philasd.org,215-400-5859,1,1,1,1,1,1,0,0,0,0,0,0,0
3760,N/A,421899003760,126515001,8370,837,WATSON COMLY SCHOOL,Watson Comly School,"Comly, Watson School",Comly,1929,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.12096486, -75.0091088",N/A,1001 BYBERRY RD.,PHILADELPHIA,PA,19116,215-400-3010,215-400-3011,http://philasd.org/comly,KATHERINE SYLVESTER,Network 8,DION BETTS,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,0,0,0,0,0,0,0
7235,N/A,421899003779,126515001,8380,838,LOUIS H. FARRELL SCHOOL,Louis H. Farrell School,"Farrell, Louis H. School",Farrell,1959,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.06657162, -75.05241476",N/A,8300 CASTOR AVE.,PHILADELPHIA,PA,19152,215-400-3230,215-400-3231,http://philasd.org/farrell,NICHOLAS CIRULLI,Network 8,DION BETTS,Maria Quinones,mquinones2@philasd.org,215-400-5884,1,1,1,1,1,1,1,1,1,0,0,0,0
3781,N/A,421899003781,126515001,8390,839,A. L. FITZPATRICK SCHOOL,A.L. Fitzpatrick School,"Fitzpatrick, A. L. School",Fitzpatrick,1960,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.080306, -74.976529",N/A,11061 KNIGHTS RD.,PHILADELPHIA,PA,19154,215-400-3060,215-400-3061,http://philasd.org/fitzpatrick,KAREN WHITE,Network 8,DION BETTS,Lorna Gil,lgil@philasd.org,215-400-5859,1,1,1,1,1,1,1,1,1,0,0,0,0
3803,N/A,421899003803,126515001,8400,840,ANNE FRANK SCHOOL,Anne Frank School,"Frank, Anne School","Frank, Anne",1962,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.088288, -75.028222",N/A,2000 BOWLER ST.,PHILADELPHIA,PA,19115,215-400-3070,215-400-3071,http://philasd.org/annefrank,MAX KOMINS,Network 8,DION BETTS,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,0,0,0,0,0,0,0
3801,N/A,421899003801,126515001,8410,841,ROBERT B. POLLOCK SCHOOL,Robert B. Pollock School,"Pollock, Robert B. School",Pollock,1962,Elementary,Neighborhood,00-06,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,6,"40.060116, -75.027130",N/A,2875 WELSH RD.,PHILADELPHIA,PA,19152,215-400-3210,215-400-3211,http://philasd.org/pollock/,DONTAE WILSON,Network 9,JEFF RHODES,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,1,0,0,0,0,0,0
4727,N/A,421899004727,126515001,8420,842,STEPHEN DECATUR SCHOOL,Stephen Decatur School,"Decatur, Stephen School",Decatur,1964,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.095818, -74.970535",N/A,3500 ACADEMY RD.,PHILADELPHIA,PA,19154,215-400-3050,215-400-3051,http://philasd.org/decatur,GENEVIEVE ENDY-OKANE,Network 8,DION BETTS,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,1,1,1,0,0,0,0
4726,N/A,421899004726,126515001,8430,843,JOSEPH GREENBERG SCHOOL,Joseph Greenberg School,"Greenberg, Joseph School",Greenberg,1964,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.09608652, -75.05771102",N/A,600 SHARON LN.,PHILADELPHIA,PA,19115,215-400-3080,215-400-3081,http://philasd.org/greenberg,GINA HUBBARD,Network 8,DION BETTS,LaShae Spratley,ldspratley@philasd.org,,1,1,1,1,1,1,1,1,1,0,0,0,0
4961,N/A,421899004961,126515001,8440,844,WILLIAM H. LOESCHE SCHOOL,William H. Loesche School,"Loesche, William H. School",Loesche,1965,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.11358364, -75.02386784",N/A,595 TOMLINSON RD.,PHILADELPHIA,PA,19116,215-400-3020,215-400-3021,http://philasd.org/loesche,SHERIN KURIAN,Network 8,DION BETTS,Lorna Gil,lgil@philasd.org,215-400-5859,1,1,1,1,1,1,0,0,0,0,0,0,0
9999,N/A,N/A,126515001,8450,845,YES PHILLY,YES Philly,YES Philly,YES Philly,2013,High,Alternative,09-12,N/A,0,0,Contracted,Youth Empowerment Services,Alternate Schools,Accelerated,N/A,N/A,N/A,TBA,N/A,TBA,TBA,5,"39.97290649, -75.15863287",N/A,2709 N. BROAD ST.,PHILADELPHIA,PA,19132,215-769-0340,N/A,http://www.yesphilly.org/,TAYLOR FROME,Opportunity,DAWNLYNNE KACER,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
8386,N/A,421899007588,126515001,8460,846,PHILA LEARNING ACADEMY-SOUTH,Philadelphia Learning Academy South,Philadelphia Learning Academy South (PLAS),PLAS,2009,High,Alternative,09-12,N/A,0,0,District,Phila Board of Education,Alternate Schools,Intervention/Accelerated,N/A,N/A,N/A,TBA,1,TBA,TBA,3,"39.96971371, -75.21013521",N/A,4300 WESTMINSTER AVE.,PHILADELPHIA,PA,19104,215-400-9080,215-400-9081,http://philasd.org/plasouth,DARRYL BLACKWELL,Opportunity,DAWNLYNNE KACER,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
8385,N/A,421899007603,126515001,8470,847,PHILA LEARNING ACADEMY-NORTH,Philadelphia Learning Academy North,Philadelphia Learning Academy North (PLAN),PLAN,2009,High,Alternative,08-12,N/A,0,0,District,Phila Board of Education,Alternate Schools,Intervention/Accelerated,N/A,N/A,N/A,TBA,1,TBA,TBA,7,"40.01425525, -75.12599679",N/A,4224 N. FRONT ST.,PHILADELPHIA,PA,19140,215-400-9050,215-400-9051,http://philasd.org/planorth,SALLIE FLANAGAN,Opportunity,DAWNLYNNE KACER,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,1,1,1,1
9999,N/A,N/A,126515001,8540,854,PENNYPACK HOUSE SCHOOL,Pennypack House School,Pennypack House School,Pennypack,1952,High,Alternative,09-12,N/A,0,0,District,Phila Board of Education,Alternate Schools,Justice,N/A,N/A,N/A,TBA,N/A,TBA,TBA,6,"40.032021, -75.019689",N/A,7901 STATE RD.,PHILADELPHIA,PA,19136,215-685-7752,215-335-5393,WEBSITE NOT AVAILABLE,BARBARA WELLS,Opportunity,DAWNLYNNE KACER,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
8328,N/A,421899007548,126515001,8560,856,THE WORKSHOP SCHOOL,The Workshop School,The Workshop School,The Workshop,2013,High,Citywide,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,3,"39.95530589, -75.21855329",N/A,221 S. HANSON ST.,PHILADELPHIA,PA,19139,215-400-7730,215-400-7731,http://philasd.org/workshopschool,SIMON HAUGER,Innovation,CHRISTINA GRANT,LuQman Abdullah,labdullah@philasd.org,215-400-5852,0,0,0,0,0,0,0,0,0,1,1,1,1
9999,N/A,N/A,126515001,8690,869,CROSSROADS ACCELERATED ACADEMY,Crossroads Accelerated Academy,Crossroads Accelerated Academy,Crossroads Accel,2009,Middle-High,Alternative,07-10,N/A,0,0,District,Phila Board of Education,Alternate Schools,Accelerated,N/A,N/A,N/A,TBA,N/A,TBA,TBA,3,"39.96971371, -75.21013521",N/A,4300 WESTMINSTER AVE.,PHILADELPHIA,PA,19104,215-400-9070,215-400-9071,http://philasd.org/crossroads-accelerated/,KIMBERLY GRAHN,Opportunity,DAWNLYNNE KACER,N/A,N/A,N/A,0,0,0,0,0,0,0,1,1,1,0,0,0
5041,N/A,421899005041,126515001,8770,877,HANCOCK DEMONSTRATION SCHOOL,John Hancock Demonstration School,John Hancock Demonstration School,John Hancock,2016,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,N/A,School Redesign Initiative,2016-2017,N/A,TBA,1,TBA,TBA,10,"40.06774728, -74.98842793",N/A,3700 MORRELL AVE.,PHILADELPHIA,PA,19114,215-400-3120,215-400-3121,http://philasd.org/hancock,WILLIAM GRIFFIN,Network 8,DION BETTS,Lorna Gil,lgil@philasd.org,215-400-5859,1,1,1,1,1,1,1,1,1,0,0,0,0
8298,N/A,421899007506,126515001,8780,878,PHILADELPHIA VIRTUAL ACADEMY,Philadelphia Virtual Academy,Philadelphia Virtual Academy (PVA),PVA,2013,Middle-High,Virtual,06-12,N/A,0,0,District,Phila Board of Education,Virtual,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"39.96102159, -75.16264405",N/A,440 N. BROAD ST.,PHILADELPHIA,PA,19130,215-400-3110,215-400-3111,http://philasd.org/pva,DAVID ANDERSON,Innovation,CHRISTINA GRANT,Angela Butler,abutler@philasd.org,215-400-5856,0,0,0,0,0,0,1,1,1,1,1,1,1
9999,N/A,N/A,126515001,8860,886,ONE BRIGHT RAY MANSION ACCEL,One Bright Ray Mansion,One Bright Ray Mansion,OBR Mansion,2018,High,Alternative,09-12,N/A,0,0,Contracted,International Education and Community Initiatives,Alternate Schools,Transition/Overage,N/A,N/A,N/A,TBA,N/A,TBA,TBA,5,"39.99074371, -75.18402464",N/A,3133 RIDGE AVE.,PHILADELPHIA,PA,19132,215-999-3110,215-979-6725,TBA,TBA,Opportunity,DAWNLYNNE KACER,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
9999,N/A,N/A,126515001,8870,887,ONE BRIGHT RAY MANSION EVENING,One Bright Ray Mansion Evening,One Bright Ray Mansion Evening,OBR Mansion Evn,2018,High,Alternative,09-12,N/A,0,0,Contracted,International Education and Community Initiatives,Alternate Schools,Transition/Intervention,N/A,N/A,N/A,TBA,N/A,TBA,TBA,5,"39.99074371, -75.18402464",N/A,3133 RIDGE AVE.,PHILADELPHIA,PA,19132,215-999-3110,215-979-6725,TBA,MARCUS DELGADO,Opportunity,DAWNLYNNE KACER,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
9999,N/A,N/A,126515001,8890,889,ONE BRIGHT RAY-SIMPSON CAMPUS,One Bright Ray - Simpson Campus,One Bright Ray - Simpson,OBR Simpson,2007,High,Alternative,09-12,N/A,0,0,Contracted,International Education and Community Initiatives,Alternate Schools,Accelerated,N/A,N/A,N/A,TBA,N/A,TBA,TBA,7,"40.00528, -75.10560096",N/A,1142 E. ERIE AVE.,PHILADELPHIA,PA,19124,215-744-6000,N/A,http://www.onebrightraycommunity.org/,DERIK HRUBOSKY,Opportunity,DAWNLYNNE KACER,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
9999,N/A,N/A,126515001,8900,890,RE-ENGAGEMENT CENTER,Re-Engagement Center,Re-Engagement Center (REC),Re-Engagement,2008,High,Alternative,09-12,N/A,0,0,District,Phila Board of Education,Alternate Schools,Justice,N/A,N/A,N/A,TBA,N/A,TBA,TBA,5,"39.96102159, -75.16264405",N/A,440 N. BROAD ST.,PHILADELPHIA,PA,19130,215-400-6700,215-400-4179,https://www.philasd.org/alternative/get-started/,JUSTIN GREEN,Opportunity,DAWNLYNNE KACER,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,1,1,1
7510,N/A,420001300318,126512840,3301,W01,COMMUNITY ACADEMY OF PHILA,Community Academy of Philadelphia Charter School,Community Academy of Philadelphia Charter School,Community Academy,1997,Elementary-Middle-High,Citywide,00-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,7,"40.00538049, -75.10735613",N/A,1100 E. ERIE AVE.,PHILADELPHIA,PA,19124,215-533-6700,215-533-6722,http://www.communityacademy.org/,JOSEPH H. PROIETTA,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
7511,N/A,420001400319,126512850,3302,W02,HARAMBEE INSTITUTE OF SCIENCE,Harambee Institute of Science and Technology Charter School,Harambee Institute of Science and Technology Charter School,Harambee,1997,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,4,"39.97309111, -75.25171974",N/A,640 N. 66TH ST.,PHILADELPHIA,PA,19151,215-472-8770,215-472-9611,http://histcs.org/,MASAI SKIEF,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7513,N/A,420001600324,126512870,3304,W04,YOUTHBUILD PHILA. CHARTER,YouthBuild Philadelphia Charter School,YouthBuild Philadelphia Charter School,Youthbuild,1997,High,Citywide With Criteria,12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"39.97290649, -75.15863287",N/A,1231 N. BROAD ST. - 3RD FLR,PHILADELPHIA,PA,19122,215-627-8671,215-763-5774,http://www.youthbuildphilly.org/,TBA,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1
7575,N/A,420005200489,126513160,3306,W06,CHRISTOPHER COLUMBUS CHARTER,Christopher Columbus Charter School,"Columbus, Christopher Charter School",Christopher Columbus,1999,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,1,"39.93894574, -75.15824752",N/A,916 CHRISTIAN ST.,PHILADELPHIA,PA,19147,215-925-7400,215-925-7491,http://christophercolumbus.comcastbiz.net/,MS. ROSEMARY DOUGHERTY,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7564,N/A,420004300405,126513100,3307,W07,DE HOSTOS CHARTER SCHOOL,Eugenio Maria De Hostos Charter School,"De Hostos, Eugenio Maria Charter School",De Hostos,1998,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,ASPIRA,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,9,"40.04655012, -75.12324994",N/A,6301 N. 2ND ST.,PHILADELPHIA,PA,19120,215-324-7012,215-324-7017,http://www.aspirapa.org/hostos/,EVELYN NUNEZ,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7557,N/A,420004200404,126513070,3308,W08,INQUIRY CHARTER SCHOOL,Inquiry Charter School,Inquiry Charter School,Inquiry,1998,Elementary,Citywide,00-05,00-08,1,0,Charter,Belmont Charter Network,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,3,"39.97475234, -75.21252924",N/A,1301 BELMONT AVE.,PHILADELPHIA,PA,19104,215-823-5541,215-877-1282,http://www.inquirycharterschool.org/,JENNIFER FAUSTMAN,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,0,0,0,0,0,0,0
7542,N/A,420003800393,126512980,3309,W09,IMHOTEP CHARTER SCHOOL,Imhotep Institute Charter High School,Imhotep Institute Charter High School,Imhotep,1998,High,Citywide,09-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,8,"40.049427, -75.154717",N/A,6201 N. 21ST STREET,PHILADELPHIA,PA,19138,215-438-4140,215-438-4160,https://www.imhotephighschool.com/,CHRISTINE WIGGINS,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
7565,N/A,420004400406,126513110,3310,W10,LAB SCH OF COMMUNICAT'N & LANG,Laboratory Charter School of Communication and Languages,Laboratory Charter School of Communication and Languages,Laboratory,1998,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"39.96381337, -75.14384946",N/A,800 NORTH ORIANNA STREET,PHILADELPHIA,PA,19123,215-452-5580,215-879-1800,http://www.thelaboratorycharterschool.com/,MEGHAN ALLSHOUSE,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7546,N/A,420004000399,126513000,3312,W12,MULTI-CULTURAL ACADEMY,Multicultural Academy Charter School,Multicultural Academy Charter School,Multicultural Academy,1998,High,Citywide,09-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"40.01112725, -75.15073123",N/A,3821 N. BROAD ST.,PHILADELPHIA,PA,19140,215-227-0513,215-227-0415,http://www.macs.k12.pa.us/,JAMES HIGGINS,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
7540,N/A,420003600391,126512960,3313,W13,PREPARATORY CHARTER SCHOOL,"Preparatory Charter School of Mathematics, Science, Technology and Careers","Preparatory Charter School of Mathematics, Science, Technology and Careers",Preparatory Charter,1998,High,Citywide,09-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,2,"39.92845355, -75.18665686",N/A,1928 POINT BREEZE AVE.,PHILADELPHIA,PA,19145,215-334-6144,215-334-6147,http://www.theprepcharterschool.org/,JOHN BADAGLIACCO,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
7548,N/A,420004100403,126513020,3314,W14,WEST OAK LANE CHARTER SCHOOL,West Oak Lane Charter School,West Oak Lane Charter School,West Oak Lane,1998,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,9,"40.05936358, -75.16363798",N/A,7115 STENTON AVE.,PHILADELPHIA,PA,19138,215-927-7995,215-927-7980,http://www.wolcs.org/,DR. DEBBERA PEOPLES,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7543,N/A,420003900398,126512990,3315,W15,ALLIANCE FOR PROGRESS CHARTER,Alliance For Progress Charter School,Alliance For Progress Charter School,Alliance for Progress,1998,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"39.979731, -75.165471",N/A,1821 N. CECIL B. MOORE AVE.,PHILADELPHIA,PA,19121,215-232-4892,215-232-4893,http://www.afpcs.org/,MS. STACY HILL,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7578,N/A,420005300493,126513190,3317,W17,ARCHITECTURE & DESIGN CHARTER,Architecture and Design Charter School,Architecture and Design Charter School (CHAD),CHAD,1999,High,Citywide,09-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,1,"39.948892, -75.152249",N/A,105 S. 7TH ST.,PHILADELPHIA,PA,19106,215-351-2900,215-351-9458,http://www.chadphila.org/,DR. PETER KOUNTZ,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
7586,N/A,420006000502,126513270,3318,W18,FREIRE CHARTER SCHOOL,Freire Charter School,Freire Charter School,Freire,1999,Middle-High,Citywide,05-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"39.95247289, -75.17442259",N/A,2027 CHESTNUT ST.,PHILADELPHIA,PA,19103,215-557-8555,215-557-9051,http://www.freirecharterschool.org/,DR. KELLY DAVENPORT,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,1,1,1,1,1,1,1,1
7582,N/A,420005600496,126513230,3321,W21,"MATH, CIVICS AND SCIENCES","Math, Civics and Sciences Charter School","Math, Civics and Sciences Charter School",Math Civics and Sciences,1999,Elementary-Middle-High,Citywide,01-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,1,"40.034739, -75.104899",N/A,447 N. BROAD ST.,PHILADELPHIA,PA,19123,215-923-4880,N/A,http://www.mcscs.org/,VERONICA JOYNER,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,1,1,1,1,1,1,1,1,1,1,1,1
7587,N/A,420006100503,126513280,3322,W22,PHILADELPHIA ACADEMY,Philadelphia Academy Charter School,Philadelphia Academy Charter School,Philadelphia Academy,1999,Elementary-Middle-High,Citywide,00-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.10358436, -75.01109307",N/A,11000 ROOSEVELT BLVD.,PHILADELPHIA,PA,19116,215-676-8320,215-676-8340,http://www.philadelphiaacademy.org,LARRY SPERLING,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
7588,N/A,420006200504,126513290,3323,W23,HARDY WILLIAMS ACADEMY CHARTER,Mastery Charter School at Hardy Williams,Mastery Charter at Hardy Williams,Mastery Hardy Williams,1999,Elementary-Middle-High,Citywide With Criteria,00-12,N/A,0,0,Charter,Mastery Schools,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,3,"39.941562, -75.226447",N/A,5400 WARRINGTON AVE.,PHILADELPHIA,PA,19143,215-724-2343,215-729-1356,http://www.masterycharter.org/school/hardy-williams-elementary/,SARAH ELDER,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
7580,N/A,420005500495,126513210,3326,W26,UNIVERSAL INSTITUTE,Universal Institute Charter School,Universal Charter Institute,Universal Institute,1999,Elementary-Middle,Citywide,00-08,N/A,0,0,Charter,Universal Companies,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,2,"39.940931, -75.167940",N/A,801 S. 15TH ST.,PHILADELPHIA,PA,19146,215-732-2876,267-519-2685,http://universalfamilyofschools.org/our-schools/universal-institute-charter-school/,JOHNNIE WALKER,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0
7574,N/A,420005100488,126513150,3328,W28,"MATH, SCIENCE AND TECHNOLOGY","Mathematics, Science, and Technology Community Charter School (MaST)","Mathematics, Science, and Technology (MaST) Community Charter School",MaST,1999,Elementary-Middle-High,Citywide,00-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,10,"40.113832, -75.005658",N/A,1800 BYBERRY RD.,PHILADELPHIA,PA,19116,267-348-1100,N/A,http://www.mastccs.org/,RICHARD TRZASKA,Charters,CHRISTINA GRANT,N/A,N/A,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1
7584,N/A,420005800500,126513250,3329,W29,YOUNG SCHOLARS CHARTER SCHOOL,Young Scholars Charter School,Young Scholars Charter School,Young Scholars,1999,Middle,Citywide,06-08,N/A,0,0,Charter,Scholar Academies,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,5,"39.96734659, -75.14799661",N/A,900 N. MARSHALL ST.,PHILADELPHIA,PA,19123,215-232-9727,215-232-4542,http://www.phillyscholars.org,LARS BECK,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,1,1,1,0,0,0,0
7666,N/A,420007700554,126513450,3331,W31,FRANKLIN TOWNE CHARTER SCHOOL,Franklin Towne Charter High School,Franklin Towne Charter High School,Franklin Towne High School,2000,High,Citywide With Criteria,09-12,N/A,0,0,Charter,District Charter,Charter Schools,N/A,N/A,N/A,N/A,TBA,1,TBA,TBA,6,"40.007337, -75.066611",N/A,5301 TACONY ST.,PHILADELPHIA,PA,19137,215-289-5000,215-535-8910,http://hs.franklintowne.org/,JOSEPH VENDITTI,Charters,CHRISTINA GRANT,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
